t,x,y,z
5660000,0,19.28856597047605,9.81
5670000,0,19.282877904662602,9.81
5680000,0,19.277166072746091,9.81
5690000,0,19.271430569750656,9.81
5700000,0,19.265671490226953,9.81
5710000,0,19.259888928255748,9.81
5720000,0,19.254082977451411,9.81
5730000,0,19.24825373096542,9.81
5740000,0,19.242401281489826,9.81
5750000,0,19.236525721260676,9.81
5760000,0,19.23062714206144,9.81
5770000,0,19.224705635226385,9.81
5780000,0,19.218761291643911,9.81
5790000,0,19.212794201759912,9.81
5800000,0,19.206804455581036,9.81
5810000,0,19.20079214267799,9.81
5820000,0,19.194757352188784,9.81
5830000,0,19.18870017282191,9.81
5840000,0,19.182620692859601,9.81
5850000,0,19.176519000160948,9.81
5860000,0,19.170395182165041,9.81
5870000,0,19.164249325894144,9.81
5880000,0,19.158081517956717,9.81
5890000,0,19.151891844550523,9.81
5900000,0,19.145680391465646,9.81
5910000,0,19.139447244087535,9.81
5920000,0,19.133192487399974,9.81
5930000,0,19.126916205988053,9.81
5940000,0,19.120618484041128,9.81
5950000,0,19.114299405355705,9.81
5960000,0,19.107959053338377,9.81
5970000,0,19.101597511008681,9.81
5980000,0,19.095214861001928,9.81
5990000,0,19.088811185572045,9.81
6000000,0,19.082386566594398,9.81
6010000,0,19.075941085568527,9.81
6020000,0,19.06947482362094,9.81
6030000,0,19.062987861507821,9.81
6040000,0,19.056480279617769,9.81
6050000,0,19.049952157974463,9.81
6060000,0,19.043403576239349,9.81
6070000,0,19.036834613714273,9.81
6080000,0,19.030245349344106,9.81
6090000,0,19.023635861719356,9.81
6100000,0,19.017006229078742,9.81
6110000,0,19.010356529311764,9.81
6120000,0,19.003686839961226,9.81
6130000,0,18.996997238225767,9.81
6140000,0,18.990287800962356,9.81
6150000,0,18.983558604688778,9.81
6160000,0,18.976809725586062,9.81
6170000,0,18.970041239500969,9.81
6180000,0,18.963253221948353,9.81
6190000,0,18.956445748113588,9.81
6200000,0,18.949618892854964,9.81
6210000,0,18.942772730705997,9.81
6220000,0,18.935907335877804,9.81
6230000,0,18.929022782261413,9.81
6240000,0,18.922119143430063,9.81
6250000,0,18.915196492641488,9.81
6260000,0,18.908254902840163,9.81
6270000,0,18.901294446659573,9.81
6280000,0,18.894315196424436,9.81
6290000,0,18.887317224152884,9.81
6300000,0,18.880300601558673,9.81
6310000,0,18.873265400053366,9.81
6320000,0,18.866211690748461,9.81
6330000,0,18.859139544457538,9.81
6340000,0,18.852049031698382,9.81
6350000,0,18.84494022269508,9.81
6360000,0,18.837813187380082,9.81
6370000,0,18.830667995396315,9.81
6380000,0,18.823504716099194,9.81
6390000,0,18.816323418558664,9.81
6400000,0,18.809124171561212,9.81
6410000,0,18.801907043611884,9.81
6420000,0,18.79467210293625,9.81
6430000,0,18.787419417482376,9.81
6440000,0,18.780149054922749,9.81
6450000,0,18.772861082656267,9.81
6460000,0,18.765555567810125,9.81
6470000,0,18.758232577241671,9.81
6480000,0,18.750892177540411,9.81
6490000,0,18.743534435029737,9.81
6500000,0,18.736159415768888,9.81
6510000,0,18.728767185554759,9.81
