t_usec,height
996000,0.020823970366574043
996000,0.020823970366574043
1000000,0.020834264603213536
1000000,0.020834264603213536
1000000,0.020834264603213536
1004000,0.020844586213770468
1004000,0.020844586213770468
1004000,0.020844586213770468
1008000,0.02085493466107631
1008000,0.02085493466107631
1008000,0.02085493466107631
1012000,0.020865309413337529
1012000,0.020865309413337529
1012000,0.020865309413337529
1016000,0.020875709944094357
1016000,0.020875709944094357
1016000,0.020875709944094357
1020000,0.020886135732179678
1020000,0.020886135732179678
1020000,0.020886135732179678
1024000,0.020896586261678046
1024000,0.020896586261678046
1024000,0.020896586261678046
1028000,0.020907061021884846
1028000,0.020907061021884846
1028000,0.020907061021884846
1032000,0.0209175595072656
1032000,0.0209175595072656
1032000,0.0209175595072656
1036000,0.020928081217415382
1036000,0.020928081217415382
1036000,0.020928081217415382
1040000,0.020938625657018435
1040000,0.020938625657018435
1040000,0.020938625657018435
1044000,0.020949192335807873
1044000,0.020949192335807873
1044000,0.020949192335807873
1048000,0.020959780768525609
1048000,0.020959780768525609
1048000,0.020959780768525609
1052000,0.020970390474882378
1052000,0.020970390474882378
1052000,0.020970390474882378
1056000,0.020981020979517952
1056000,0.020981020979517952
1056000,0.020981020979517952
1060000,0.020991671811961522
1060000,0.020991671811961522
1060000,0.020991671811961522
1064000,0.02100234250659223
1064000,0.02100234250659223
1064000,0.02100234250659223
1068000,0.021013032602599895
1068000,0.021013032602599895
1068000,0.021013032602599895
1072000,0.021023741643945881
1072000,0.021023741643945881
1072000,0.021023741643945881
1076000,0.021034469179324174
1076000,0.021034469179324174
1076000,0.021034469179324174
1080000,0.021045214762122608
1080000,0.021045214762122608
1080000,0.021045214762122608
1084000,0.021055977950384289
1084000,0.021055977950384289
1084000,0.021055977950384289
1088000,0.021066758306769223
1088000,0.021066758306769223
1088000,0.021066758306769223
1092000,0.021077555398516062
1092000,0.021077555398516062
1092000,0.021077555398516062
1096000,0.021088368797404122
1096000,0.021088368797404122
1096000,0.021088368797404122
1100000,0.021099198079715525
1100000,0.021099198079715525
1100000,0.021099198079715525
1104000,0.021110042826197582
1104000,0.021110042826197582
1104000,0.021110042826197582
1108000,0.021120902622025321
1108000,0.021120902622025321
1108000,0.021120902622025321
1112000,0.021131777056764257
1112000,0.021131777056764257
1112000,0.021131777056764257
1116000,0.021142665724333345
1116000,0.021142665724333345
1116000,0.021142665724333345
1120000,0.021153568222968093
1120000,0.021153568222968093
1120000,0.021153568222968093
1124000,0.021164484155183953
1124000,0.021164484155183953
1124000,0.021164484155183953
1128000,0.021175413127739844
1128000,0.021175413127739844
1128000,0.021175413127739844
1132000,0.021186354751601907
1132000,0.021186354751601907
1132000,0.021186354751601907
1136000,0.021197308641907477
1136000,0.021197308641907477
1136000,0.021197308641907477
1140000,0.021208274417929229
1140000,0.021208274417929229
1140000,0.021208274417929229
1144000,0.021219251703039572
1144000,0.021219251703039572
1144000,0.021219251703039572
1148000,0.021230240124675212
1148000,0.021230240124675212
1148000,0.021230240124675212
1152000,0.021241239314301948
1152000,0.021241239314301948
1152000,0.021241239314301948
1156000,0.021252248907379666
1156000,0.021252248907379666
1156000,0.021252248907379666
1160000,0.021263268543327569
1160000,0.021263268543327569
1160000,0.021263268543327569
1164000,0.02127429786548958
1164000,0.02127429786548958
1164000,0.02127429786548958
1168000,0.021285336521099991
1168000,0.021285336521099991
1168000,0.021285336521099991
1172000,0.0212963841612493
1172000,0.0212963841612493
1172000,0.0212963841612493
1176000,0.021307440440850287
1176000,0.021307440440850287
1176000,0.021307440440850287
1180000,0.021318505018604297
1180000,0.021318505018604297
1180000,0.021318505018604297
1184000,0.021329577556967717
1184000,0.021329577556967717
1184000,0.021329577556967717
1188000,0.02134065772211869
1188000,0.02134065772211869
1188000,0.02134065772211869
1192000,0.021351745183924051
1192000,0.021351745183924051
1192000,0.021351745183924051
1196000,0.021362839615906463
1196000,0.021362839615906463
1196000,0.021362839615906463
1200000,0.021373940695211768
1200000,0.021373940695211768
1200000,0.021373940695211768
1204000,0.021385048102576569
1204000,0.021385048102576569
1204000,0.021385048102576569
1208000,0.021396161522296023
1208000,0.021396161522296023
1208000,0.021396161522296023
1212000,0.021407280642191842
1212000,0.021407280642191842
1212000,0.021407280642191842
1216000,0.021418405153580539
1216000,0.021418405153580539
1216000,0.021418405153580539
1220000,0.021429534751241836
1220000,0.021429534751241836
1220000,0.021429534751241836
1224000,0.021440669133387363
1224000,0.021440669133387363
1224000,0.021440669133387363
1228000,0.021451808001629512
1228000,0.021451808001629512
1228000,0.021451808001629512
1232000,0.021462951060950537
1232000,0.021462951060950537
1232000,0.021462951060950537
1236000,0.021474098019671879
1236000,0.021474098019671879
1236000,0.021474098019671879
1240000,0.021485248589423668
1240000,0.021485248589423668
1240000,0.021485248589423668
1244000,0.021496402485114488
1244000,0.021496402485114488
1244000,0.021496402485114488
1248000,0.021507559424901339
1248000,0.021507559424901339
1248000,0.021507559424901339
1252000,12.29151871913016
1252000,12.29151871913016
1252000,12.29151871913016
1256000,0.021529881325454459
1256000,0.021529881325454459
1256000,0.021529881325454459
1260000,0.02154104573850945
1260000,0.02154104573850945
1260000,0.02154104573850945
1264000,0.021552212100179356
1264000,0.021552212100179356
1264000,0.021552212100179356
1268000,0.021563380144420195
1268000,0.021563380144420195
1268000,0.021563380144420195
1272000,0.02157454960826069
1272000,0.02157454960826069
1272000,0.02157454960826069
1276000,0.021585720231773742
1276000,0.021585720231773742
1276000,0.021585720231773742
1280000,0.021596891758048097
1280000,0.021596891758048097
1280000,0.021596891758048097
1284000,0.021608063933160233
1284000,0.021608063933160233
1284000,0.021608063933160233
1288000,0.021619236506146479
1288000,0.021619236506146479
1288000,0.021619236506146479
1292000,0.021630409228975318
1292000,0.021630409228975318
1292000,0.021630409228975318
1296000,0.021641581856519914
1296000,0.021641581856519914
1296000,0.021641581856519914
1300000,0.02165275414653086
1300000,0.02165275414653086
1300000,0.02165275414653086
1304000,0.021663925859609096
1304000,0.021663925859609096
1304000,0.021663925859609096
1308000,0.021675096759179096
1308000,0.021675096759179096
1308000,0.021675096759179096
1312000,0.021686266611462206
1312000,0.021686266611462206
1312000,0.021686266611462206
1316000,0.021697435185450215
1316000,0.021697435185450215
1316000,0.021697435185450215
1320000,0.021708602252879149
1320000,0.021708602252879149
1320000,0.021708602252879149
1324000,0.02171976758820323
1324000,0.02171976758820323
1324000,0.02171976758820323
1328000,0.021730930968569078
1328000,0.021730930968569078
1328000,0.021730930968569078
1332000,0.021742092173790094
1332000,0.021742092173790094
1332000,0.021742092173790094
1336000,0.021753250986321061
1336000,0.021753250986321061
1336000,0.021753250986321061
1340000,0.021764407191232935
1340000,0.021764407191232935
1340000,0.021764407191232935
1344000,0.02177556057618784
1344000,0.02177556057618784
1344000,0.02177556057618784
1348000,0.02178671093141428
1348000,0.02178671093141428
1348000,0.02178671093141428
1352000,0.021797858049682525
1352000,0.021797858049682525
1352000,0.021797858049682525
1356000,0.021809001726280221
1356000,0.021809001726280221
1356000,0.021809001726280221
1360000,0.021820141758988172
1360000,0.021820141758988172
1360000,0.021820141758988172
1364000,0.021831277948056345
1364000,0.021831277948056345
1364000,0.021831277948056345
1368000,0.021842410096180064
1368000,0.021842410096180064
1368000,0.021842410096180064
1372000,0.021853538008476368
1372000,0.021853538008476368
1372000,0.021853538008476368
1376000,0.021864661492460625
1376000,0.021864661492460625
1376000,0.021864661492460625
1380000,0.021875780358023282
1380000,0.021875780358023282
1380000,0.021875780358023282
1384000,0.021886894417406835
1384000,0.021886894417406835
1384000,0.021886894417406835
1388000,0.02189800348518299
1388000,0.02189800348518299
1388000,0.02189800348518299
1392000,0.02190910737823
1392000,0.02190910737823
1392000,0.02190910737823
1396000,0.021920205915710211
1396000,0.021920205915710211
1396000,0.021920205915710211
1400000,0.02193129891904777
1400000,0.02193129891904777
1400000,0.02193129891904777
1404000,0.021942386211906556
1404000,0.021942386211906556
1404000,0.021942386211906556
1408000,0.021953467620168268
1408000,0.021953467620168268
1408000,0.021953467620168268
1412000,0.021964542971910694
1412000,0.021964542971910694
1412000,0.021964542971910694
1416000,0.021975612097386202
1416000,0.021975612097386202
1416000,0.021975612097386202
1420000,0.021986674829000376
1420000,0.021986674829000376
1420000,0.021986674829000376
1424000,0.021997731001290842
1424000,0.021997731001290842
1424000,0.021997731001290842
1428000,0.022008780450906283
1428000,0.022008780450906283
1428000,0.022008780450906283
1432000,0.02201982301658565
1432000,0.02201982301658565
1432000,0.02201982301658565
1436000,0.022030858539137499
1436000,0.022030858539137499
1436000,0.022030858539137499
1440000,0.022041886861419557
1440000,0.022041886861419557
1440000,0.022041886861419557
1444000,0.022052907828318459
1444000,0.022052907828318459
1444000,0.022052907828318459
1448000,0.022063921286729619
1448000,0.022063921286729619
1448000,0.022063921286729619
1452000,0.022074927085537328
1452000,0.022074927085537328
1452000,0.022074927085537328
1456000,0.022085925075594988
1456000,0.022085925075594988
1456000,0.022085925075594988
1460000,0.022096915109705545
1460000,0.022096915109705545
1460000,0.022096915109705545
1464000,0.022107897042602059
1464000,0.022107897042602059
1464000,0.022107897042602059
1468000,0.022118870730928476
1468000,0.022118870730928476
1468000,0.022118870730928476
1472000,0.022129836033220569
1472000,0.022129836033220569
1472000,0.022129836033220569
1476000,0.022140792809887004
1476000,0.022140792809887004
1476000,0.022140792809887004
1480000,0.022151740923190638
1480000,0.022151740923190638
1480000,0.022151740923190638
1484000,0.022162680237229913
1484000,0.022162680237229913
1484000,0.022162680237229913
1488000,0.022173610617920482
1488000,0.022173610617920482
1488000,0.022173610617920482
1492000,0.022184531932976936
1492000,0.022184531932976936
1492000,0.022184531932976936
1496000,0.022195444051894744
1496000,0.022195444051894744
1496000,0.022195444051894744
1500000,0.022206346845932312
1500000,0.022206346845932312
1500000,0.022206346845932312
1504000,0.022217240188093249
1504000,0.022217240188093249
1504000,0.022217240188093249
1508000,0.022228123953108723
1508000,0.022228123953108723
1508000,0.022228123953108723
1512000,0.022238998017420058
1512000,0.022238998017420058
1512000,0.022238998017420058
1516000,0.022249862259161424
1516000,0.022249862259161424
1516000,0.022249862259161424
1520000,0.022260716558142699
1520000,0.022260716558142699
1520000,0.022260716558142699
1524000,0.022271560795832503
1524000,0.022271560795832503
1524000,0.022271560795832503
1528000,0.022282394855341364
1528000,0.022282394855341364
1528000,0.022282394855341364
1532000,0.022293218621405049
1532000,0.022293218621405049
1532000,0.022293218621405049
1536000,0.022304031980368025
1536000,0.022304031980368025
1536000,0.022304031980368025
1540000,0.02231483482016712
1540000,0.02231483482016712
1540000,0.02231483482016712
1544000,0.022325627030315254
1544000,0.022325627030315254
1544000,0.022325627030315254
1548000,0.022336408501885393
1548000,0.022336408501885393
1548000,0.022336408501885393
1552000,0.022347179127494607
1552000,0.022347179127494607
1552000,0.022347179127494607
1556000,0.022357938801288293
1556000,0.022357938801288293
1556000,0.022357938801288293
1560000,0.022368687418924511
1560000,0.022368687418924511
1560000,0.022368687418924511
1564000,0.022379424877558514
1564000,0.022379424877558514
1564000,0.022379424877558514
1568000,0.022390151075827376
1568000,0.022390151075827376
1568000,0.022390151075827376
1572000,0.022400865913834778
1572000,0.022400865913834778
1572000,0.022400865913834778
1576000,0.022411569293135935
1576000,0.022411569293135935
1576000,0.022411569293135935
1580000,0.022422261116722665
1580000,0.022422261116722665
1580000,0.022422261116722665
1584000,0.022432941289008579
1584000,0.022432941289008579
1584000,0.022432941289008579
1588000,0.022443609715814425
1588000,0.022443609715814425
1588000,0.022443609715814425
1592000,0.022454266304353571
1592000,0.022454266304353571
1592000,0.022454266304353571
1596000,0.022464910963217594
1596000,0.022464910963217594
1596000,0.022464910963217594
1600000,0.022475543602362032
1600000,0.022475543602362032
1600000,0.022475543602362032
1604000,0.022486164133092269
1604000,0.022486164133092269
1604000,0.022486164133092269
1608000,0.022496772468049514
1608000,0.022496772468049514
1608000,0.022496772468049514
1612000,0.02250736852119696
1612000,0.02250736852119696
1612000,0.02250736852119696
1616000,0.022517952207806051
1616000,0.022517952207806051
1616000,0.022517952207806051
1620000,0.022528523444442856
1620000,0.022528523444442856
1620000,0.022528523444442856
1624000,0.022539082148954594
1624000,0.022539082148954594
1624000,0.022539082148954594
1628000,0.022549628240456299
1628000,0.022549628240456299
1628000,0.022549628240456299
1632000,0.022560161639317573
1632000,0.022560161639317573
1632000,0.022560161639317573
1636000,0.022570682267149495
1636000,0.022570682267149495
1636000,0.022570682267149495
1640000,0.022581190046791627
1640000,0.022581190046791627
1640000,0.022581190046791627
1644000,0.022591684902299163
1644000,0.022591684902299163
1644000,0.022591684902299163
1648000,0.022602166758930203
1648000,0.022602166758930203
1648000,0.022602166758930203
1652000,0.022612635543133107
1652000,0.022612635543133107
1652000,0.022612635543133107
1656000,0.022623091182534028
1656000,0.022623091182534028
1656000,0.022623091182534028
1660000,0.022633533605924509
1660000,0.022633533605924509
1660000,0.022633533605924509
1664000,0.022643962743249233
1664000,0.022643962743249233
1664000,0.022643962743249233
1668000,0.022654378525593873
1668000,0.022654378525593873
1668000,0.022654378525593873
1672000,0.022664780885173055
1672000,0.022664780885173055
1672000,0.022664780885173055
1676000,0.022675169755318456
1676000,0.022675169755318456
1676000,0.022675169755318456
1680000,0.022685545070466981
1680000,0.022685545070466981
1680000,0.022685545070466981
1684000,0.022695906766149073
1684000,0.022695906766149073
1684000,0.022695906766149073
1688000,0.022706254778977159
1688000,0.022706254778977159
1688000,0.022706254778977159
1692000,0.022716589046634143
1692000,0.022716589046634143
1692000,0.022716589046634143
1696000,0.022726909507862075
1696000,0.022726909507862075
1696000,0.022726909507862075
1700000,0.022737216102450879
1700000,0.022737216102450879
1700000,0.022737216102450879
1704000,0.022747508771227228
1704000,0.022747508771227228
1704000,0.022747508771227228
1708000,0.022757787456043479
1708000,0.022757787456043479
1708000,0.022757787456043479
1712000,0.022768052099766775
1712000,0.022768052099766775
1712000,0.022768052099766775
1716000,0.022778302646268195
1716000,0.022778302646268195
1716000,0.022778302646268195
1720000,0.022788539040412031
1720000,0.022788539040412031
1720000,0.022788539040412031
1724000,0.022798761228045181
1724000,0.022798761228045181
1724000,0.022798761228045181
1728000,0.022808969155986628
1728000,0.022808969155986628
1728000,0.022808969155986628
1732000,0.022819162772017013
1732000,0.022819162772017013
1732000,0.022819162772017013
1736000,0.022829342024868325
1736000,0.022829342024868325
1736000,0.022829342024868325
1740000,0.022839506864213696
1740000,0.022839506864213696
1740000,0.022839506864213696
1744000,0.022849657240657257
1744000,0.022849657240657257
1744000,0.022849657240657257
1748000,0.022859793105724141
1748000,0.022859793105724141
1748000,0.022859793105724141
1752000,0.022869914411850566
1752000,0.022869914411850566
1752000,0.022869914411850566
1756000,0.022880021112373965
1756000,0.022880021112373965
1756000,0.022880021112373965
1760000,0.022890113161523312
1760000,0.022890113161523312
1760000,0.022890113161523312
1764000,0.022900190514409433
1764000,0.022900190514409433
1764000,0.022900190514409433
1768000,0.022910253127015501
1768000,0.022910253127015501
1768000,0.022910253127015501
1772000,0.022920300956187557
1772000,0.022920300956187557
1772000,0.022920300956187557
1776000,0.022930333959625172
1776000,0.022930333959625172
1776000,0.022930333959625172
1780000,0.022940352095872155
1780000,0.022940352095872155
1780000,0.022940352095872155
1784000,0.022950355324307399
1784000,0.022950355324307399
1784000,0.022950355324307399
1788000,0.022960343605135776
1788000,0.022960343605135776
1788000,0.022960343605135776
1792000,0.022970316899379142
1792000,0.022970316899379142
1792000,0.022970316899379142
1796000,0.022980275168867428
1796000,0.022980275168867428
1796000,0.022980275168867428
1800000,0.022990218376229811
1800000,0.022990218376229811
1800000,0.022990218376229811
1804000,0.023000146484885978
1804000,0.023000146484885978
1804000,0.023000146484885978
1808000,0.023010059459037464
1808000,0.023010059459037464
1808000,0.023010059459037464
1812000,0.023019957263659088
1812000,0.023019957263659088
1812000,0.023019957263659088
1816000,0.023029839864490483
1816000,0.023029839864490483
1816000,0.023029839864490483
1820000,0.023039707228027659
1820000,0.023039707228027659
1820000,0.023039707228027659
1824000,0.023049559321514729
1824000,0.023049559321514729
1824000,0.023049559321514729
1828000,0.023059396112935639
1828000,0.023059396112935639
1828000,0.023059396112935639
1832000,0.023069217571006016
1832000,0.023069217571006016
1832000,0.023069217571006016
1836000,0.023079023665165104
1836000,0.023079023665165104
1836000,0.023079023665165104
1840000,0.023088814365567749
1840000,0.023088814365567749
1840000,0.023088814365567749
1844000,0.023098589643076498
1844000,0.023098589643076498
1844000,0.023098589643076498
1848000,0.023108349469253754
1848000,0.023108349469253754
1848000,0.023108349469253754
1852000,0.023118093816354005
1852000,0.023118093816354005
1852000,0.023118093816354005
1856000,0.023127822657316152
1856000,0.023127822657316152
1856000,0.023127822657316152
1860000,0.023137535965755868
1860000,0.023137535965755868
1860000,0.023137535965755868
1864000,0.023147233715958115
1864000,0.023147233715958115
1864000,0.023147233715958115
1868000,0.023156915882869635
1868000,0.023156915882869635
1868000,0.023156915882869635
1872000,0.023166582442091584
1872000,0.023166582442091584
1872000,0.023166582442091584
1876000,0.023176233369872217
1876000,0.023176233369872217
1876000,0.023176233369872217
1880000,0.023185868643099641
1880000,0.023185868643099641
1880000,0.023185868643099641
1884000,0.023195488239294654
1884000,0.023195488239294654
1884000,0.023195488239294654
1888000,0.023205092136603631
1888000,0.023205092136603631
1888000,0.023205092136603631
1892000,0.023214680313791522
1892000,0.023214680313791522
1892000,0.023214680313791522
1896000,0.023224252750234865
1896000,0.023224252750234865
1896000,0.023224252750234865
1900000,0.023233809425914912
1900000,0.023233809425914912
1900000,0.023233809425914912
1904000,0.023243350321410811
1904000,0.023243350321410811
1904000,0.023243350321410811
1908000,0.023252875417892845
1908000,0.023252875417892845
1908000,0.023252875417892845
1912000,0.023262384697115741
1912000,0.023262384697115741
1912000,0.023262384697115741
1916000,0.023271878141412072
1916000,0.023271878141412072
1916000,0.023271878141412072
1920000,0.023281355733685685
1920000,0.023281355733685685
1920000,0.023281355733685685
1924000,0.023290817457405223
1924000,0.023290817457405223
1924000,0.023290817457405223
1928000,0.023300263296597692
1928000,0.023300263296597692
1928000,0.023300263296597692
1932000,0.023309693235842102
1932000,0.023309693235842102
1932000,0.023309693235842102
1936000,0.023319107260263195
1936000,0.023319107260263195
1936000,0.023319107260263195
1940000,0.023328505355525185
1940000,0.023328505355525185
1940000,0.023328505355525185
1944000,0.023337887507825596
1944000,0.023337887507825596
1944000,0.023337887507825596
1948000,0.023347253703889154
1948000,0.023347253703889154
1948000,0.023347253703889154
1952000,0.023356603930961749
1952000,0.023356603930961749
1952000,0.023356603930961749
1956000,0.023365938176804435
1956000,0.023365938176804435
1956000,0.023365938176804435
1960000,0.023375256429687505
1960000,0.023375256429687505
1960000,0.023375256429687505
1964000,0.023384558678384633
1964000,0.023384558678384633
1964000,0.023384558678384633
1968000,0.023393844912167058
1968000,0.023393844912167058
1968000,0.023393844912167058
1972000,0.023403115120797832
1972000,0.023403115120797832
1972000,0.023403115120797832
1976000,0.023412369294526131
1976000,0.023412369294526131
1976000,0.023412369294526131
1980000,0.023421607424081621
1980000,0.023421607424081621
1980000,0.023421607424081621
1984000,0.023430829500668882
1984000,0.023430829500668882
1984000,0.023430829500668882
1988000,0.023440035515961875
1988000,0.023440035515961875
1988000,0.023440035515961875
1992000,0.023449225462098482
1992000,0.023449225462098482
1992000,0.023449225462098482
1996000,0.023458399331675098
1996000,0.023458399331675098
1996000,0.023458399331675098
2000000,0.023467557117741268
2000000,0.023467557117741268
2000000,0.023467557117741268
2004000,0.023476698813794376
2004000,0.023476698813794376
2004000,0.023476698813794376
2008000,0.023485824413774427
2008000,0.023485824413774427
2008000,0.023485824413774427
2012000,0.023494933912058799
2012000,0.023494933912058799
2012000,0.023494933912058799
2016000,0.023504027303457145
2016000,0.023504027303457145
2016000,0.023504027303457145
2020000,0.023513104583206278
2020000,0.023513104583206278
2020000,0.023513104583206278
2024000,0.023522165746965133
2024000,0.023522165746965133
2024000,0.023522165746965133
2028000,0.02353121079080979
2028000,0.02353121079080979
2028000,0.02353121079080979
2032000,0.023540239711228501
2032000,0.023540239711228501
2032000,0.023540239711228501
2036000,0.023549252505116844
2036000,0.023549252505116844
2036000,0.023549252505116844
2040000,0.023558249169772845
2040000,0.023558249169772845
2040000,0.023558249169772845
2044000,0.023567229702892226
2044000,0.023567229702892226
2044000,0.023567229702892226
2048000,0.023576194102563612
2048000,0.023576194102563612
2048000,0.023576194102563612
2052000,0.023585142367263889
2052000,0.023585142367263889
2052000,0.023585142367263889
2056000,0.023594074495853518
2056000,0.023594074495853518
2056000,0.023594074495853518
2060000,0.023602990487571959
2060000,0.023602990487571959
2060000,0.023602990487571959
2064000,0.02361189034203311
2064000,0.02361189034203311
2064000,0.02361189034203311
2068000,0.023620774059220799
2068000,0.023620774059220799
2068000,0.023620774059220799
2072000,0.023629641639484326
2072000,0.023629641639484326
2072000,0.023629641639484326
2076000,0.023638493083534044
2076000,0.023638493083534044
2076000,0.023638493083534044
2080000,0.023647328392436995
2080000,0.023647328392436995
2080000,0.023647328392436995
2084000,0.023656147567612577
2084000,0.023656147567612577
2084000,0.023656147567612577
2088000,0.023664950610828274
2088000,0.023664950610828274
2088000,0.023664950610828274
2092000,0.023673737524195396
2092000,0.023673737524195396
2092000,0.023673737524195396
2096000,0.023682508310164913
2096000,0.023682508310164913
2096000,0.023682508310164913
2100000,0.023691262971523276
2100000,0.023691262971523276
2100000,0.023691262971523276
2104000,0.023700001511388322
2104000,0.023700001511388322
2104000,0.023700001511388322
2108000,0.023708723933205205
2108000,0.023708723933205205
2108000,0.023708723933205205
2112000,0.023717430240742372
2112000,0.023717430240742372
2112000,0.023717430240742372
2116000,0.023726120438087566
2116000,0.023726120438087566
2116000,0.023726120438087566
2120000,0.023734794529643891
2120000,0.023734794529643891
2120000,0.023734794529643891
2124000,0.023743452520125913
2124000,0.023743452520125913
2124000,0.023743452520125913
2128000,0.023752094414555773
2128000,0.023752094414555773
2128000,0.023752094414555773
2132000,0.023760720218259403
2132000,0.023760720218259403
2132000,0.023760720218259403
2136000,0.023769329936862697
2136000,0.023769329936862697
2136000,0.023769329936862697
2140000,0.023777923576287795
2140000,0.023777923576287795
2140000,0.023777923576287795
2144000,0.023786501142749356
2144000,0.023786501142749356
2144000,0.023786501142749356
2148000,0.023795062642750914
2148000,0.023795062642750914
2148000,0.023795062642750914
2152000,0.023803608083081209
2152000,0.023803608083081209
2152000,0.023803608083081209
2156000,0.023812137470810617
2156000,0.023812137470810617
2156000,0.023812137470810617
2160000,0.023820650813287589
2160000,0.023820650813287589
2160000,0.023820650813287589
2164000,0.023829148118135128
2164000,0.023829148118135128
2164000,0.023829148118135128
2168000,0.023837629393247302
2168000,0.023837629393247302
2168000,0.023837629393247302
2172000,0.023846094646785793
2172000,0.023846094646785793
2172000,0.023846094646785793
2176000,0.02385454388717648
2176000,0.02385454388717648
2176000,0.02385454388717648
2180000,0.023862977123106081
2180000,0.023862977123106081
2180000,0.023862977123106081
2184000,0.023871394363518782
2184000,0.023871394363518782
2184000,0.023871394363518782
2188000,0.023879795617612935
2188000,0.023879795617612935
2188000,0.023879795617612935
2192000,0.02388818089483781
2192000,0.02388818089483781
2192000,0.02388818089483781
2196000,0.023896550204890309
2196000,0.023896550204890309
2196000,0.023896550204890309
2200000,0.023904903557711785
2200000,0.023904903557711785
2200000,0.023904903557711785
2204000,0.023913240963484871
2204000,0.023913240963484871
2204000,0.023913240963484871
2208000,0.023921562432630314
2208000,0.023921562432630314
2208000,0.023921562432630314
2212000,0.023929867975803903
2212000,0.023929867975803903
2212000,0.023929867975803903
2216000,0.023938157603893347
2216000,0.023938157603893347
2216000,0.023938157603893347
2220000,0.023946431328015265
2220000,0.023946431328015265
2220000,0.023946431328015265
2224000,0.023954689159512162
2224000,0.023954689159512162
2224000,0.023954689159512162
2228000,0.023962931109949438
2228000,0.023962931109949438
2228000,0.023962931109949438
2232000,0.023971157191112431
2232000,0.023971157191112431
2232000,0.023971157191112431
2236000,0.023979367415003533
2236000,0.023979367415003533
2236000,0.023979367415003533
2240000,0.023987561793839249
2240000,0.023987561793839249
2240000,0.023987561793839249
2244000,0.023995740340047377
2244000,0.023995740340047377
2244000,0.023995740340047377
2248000,0.024003903066264147
2248000,0.024003903066264147
2248000,0.024003903066264147
2252000,0.024012049985331439
2252000,0.024012049985331439
2252000,0.024012049985331439
2256000,0.024020181110294012
2256000,0.024020181110294012
2256000,0.024020181110294012
2260000,0.024028296454396737
2260000,0.024028296454396737
2260000,0.024028296454396737
2264000,0.024036396031081913
2264000,0.024036396031081913
2264000,0.024036396031081913
2268000,0.024044479853986556
2268000,0.024044479853986556
2268000,0.024044479853986556
2272000,0.024052547936939742
2272000,0.024052547936939742
2272000,0.024052547936939742
2276000,0.024060600293960004
2276000,0.024060600293960004
2276000,0.024060600293960004
2280000,0.02406863693925269
2280000,0.02406863693925269
2280000,0.02406863693925269
2284000,0.024076657887207413
2284000,0.024076657887207413
2284000,0.024076657887207413
2288000,0.024084663152395484
2288000,0.024084663152395484
2288000,0.024084663152395484
2292000,0.024092652749567407
2292000,0.024092652749567407
2292000,0.024092652749567407
2296000,0.024100626693650373
2296000,0.024100626693650373
2296000,0.024100626693650373
2300000,0.024108584999745775
2300000,0.024108584999745775
2300000,0.024108584999745775
2304000,0.024116527683126804
2304000,0.024116527683126804
2304000,0.024116527683126804
2308000,0.024124454759235983
2308000,0.024124454759235983
2308000,0.024124454759235983
2312000,0.024132366243682805
2312000,0.024132366243682805
2312000,0.024132366243682805
2316000,0.024140262152241358
2316000,0.024140262152241358
2316000,0.024140262152241358
2320000,0.024148142500847965
2320000,0.024148142500847965
2320000,0.024148142500847965
2324000,0.024156007305598887
2324000,0.024156007305598887
2324000,0.024156007305598887
2328000,0.024163856582748021
2328000,0.024163856582748021
2328000,0.024163856582748021
2332000,0.024171690348704623
2332000,0.024171690348704623
2332000,0.024171690348704623
2336000,0.024179508620031077
2336000,0.024179508620031077
2336000,0.024179508620031077
2340000,0.024187311413440639
2340000,0.024187311413440639
2340000,0.024187311413440639
2344000,0.024195098745795285
2344000,0.024195098745795285
2344000,0.024195098745795285
2348000,0.0242028706341035
2348000,0.0242028706341035
2348000,0.0242028706341035
2352000,0.02421062709551812
2352000,0.02421062709551812
2352000,0.02421062709551812
2356000,0.024218368147334239
2356000,0.024218368147334239
2356000,0.024218368147334239
2360000,0.024226093806987061
2360000,0.024226093806987061
2360000,0.024226093806987061
2364000,0.024233804092049834
2364000,0.024233804092049834
2364000,0.024233804092049834
2368000,0.024241499020231785
2368000,0.024241499020231785
2368000,0.024241499020231785
2372000,0.024249178609376067
2372000,0.024249178609376067
2372000,0.024249178609376067
2376000,0.02425684287745775
2376000,0.02425684287745775
2376000,0.02425684287745775
2380000,0.024264491842581823
2380000,0.024264491842581823
2380000,0.024264491842581823
2384000,0.024272125522981199
2384000,0.024272125522981199
2384000,0.024272125522981199
2388000,0.024279743937014785
2388000,0.024279743937014785
2388000,0.024279743937014785
2392000,0.024287347103165522
2392000,0.024287347103165522
2392000,0.024287347103165522
2396000,0.024294935040038476
2396000,0.024294935040038476
2396000,0.024294935040038476
2400000,0.024302507766358943
2400000,0.024302507766358943
2400000,0.024302507766358943
2404000,0.024310065300970587
2404000,0.024310065300970587
2404000,0.024310065300970587
2408000,0.024317607662833564
2408000,0.024317607662833564
2408000,0.024317607662833564
2412000,0.02432513487102269
2412000,0.02432513487102269
2412000,0.02432513487102269
2416000,0.024332646944725637
2416000,0.024332646944725637
2416000,0.024332646944725637
2420000,0.024340143903241136
2420000,0.024340143903241136
2420000,0.024340143903241136
2424000,0.024347625765977189
2424000,0.024347625765977189
2424000,0.024347625765977189
2428000,0.0243550925524493
2428000,0.0243550925524493
2428000,0.0243550925524493
2432000,0.02436254428227877
