t_usec,pod_position,pod_velocity,pod_acceleration,he_height,F_aero_x,F_aero_y,F_aero_z,F_brakes_x,F_brakes_y,F_brakes_z,F_gimbals_x,F_gimbals_y,F_gimbals_z,F_hover_engines_x,F_hover_engines_y,F_hover_engines_z,F_lateral_stability_x,F_lateral_stability_y,F_lateral_stability_z,F_landing_gear_x,F_landing_gear_y,F_landing_gear_z
4899000,216.59815292417949,91.16320761187167,19.643283500581074,0.012936168095029781,-561.6088878345771,0,0,-41.364293785255434,0,0,0.0,0.0,0.0,-520.9661575335075,0,3671.0494914406959,-0.91143564328371085,0,0,0.0,0.0,0.0
4900000,216.68932595325577,91.182850540678359,19.642928806687543,0.012936679384488869,-561.85099009323244,0,0,-41.361124424982926,0,0,0.0,0.0,0.0,-520.85117106502616,0,3670.9292475742664,-0.91163207611871666,0,0,0.0,0.0,0.0
4901000,216.78051862508335,91.202493114462939,19.642573784576669,0.012937190416426854,-562.09314015121095,0,0,-41.35795636679336,0,0,0.0,0.0,0.0,-520.73625037475483,0,3670.8090710599417,-0.91182850540678362,0,0,0.0,0.0,0.0
4902000,216.87173093930701,91.222135332897338,19.642218434393506,0.01293770119098798,-562.33533800163889,0,0,-41.354789610183239,0,0,0.0,0.0,0.0,-520.62139541930662,0,3670.6889618585974,-0.91202493114462946,0,0,0.0,0.0,0.0
4903000,216.96296289557128,91.241777195653626,19.641862756283015,0.012938211708316404,-562.57758363764106,0,0,-41.351624154649251,0,0,0.0,0.0,0.0,-520.50660615532513,0,3670.5689199311259,-0.91222135332897336,0,0,0.0,0.0,0.0
4904000,217.05421449352031,91.261418702404015,19.641506750390086,0.012938721968556201,-562.81987705234076,0,0,-41.348459999688217,0,0,0.0,0.0,0.0,-520.39188253948453,0,3670.4489452384446,-0.91241777195653628,0,0,0.0,0.0,0.0
4905000,217.14548573279791,91.281059852820874,19.64115041685951,0.01293923197185136,-563.06221823885915,0,0,-41.345297144797065,0,0,0.0,0.0,0.0,-520.27722452849207,0,3670.3290377414924,-0.91261418702404018,0,0,0.0,0.0,0.0
4906000,217.2367766130476,91.300700646576715,19.640793755835993,0.012939741718345792,-563.30460719031612,0,0,-41.34213558947291,0,0,0.0,0.0,0.0,-520.16263207908582,0,3670.2091974012292,-0.91281059852820878,0,0,0.0,0.0,0.0
4907000,217.32808713391256,91.320341083344175,19.640436767464163,0.012940251208183318,-563.54704389983021,0,0,-41.338975333212964,0,0,0.0,0.0,0.0,-520.04810514803478,0,3670.0894241786382,-0.91300700646576716,0,0,0.0,0.0,0.0
4908000,217.41941729503563,91.339981162796064,19.640079451888557,0.012940760441507678,-563.78952836051769,0,0,-41.335816375514597,0,0,0.0,0.0,0.0,-519.93364369213953,0,3669.969718034723,-0.91320341083344181,0,0,0.0,0.0,0.0
4909000,217.51076709605934,91.35962088460532,19.639721809253633,0.01294126941846253,-564.03206056549345,0,0,-41.33265871587534,0,0,0.0,0.0,0.0,-519.81924766823204,0,3669.850078930509,-0.91339981162796069,0,0,0.0,0.0,0.0
4910000,217.60213653662586,91.379260248445021,19.639363839703758,0.012941778139191446,-564.27464050787103,0,0,-41.329502353792833,0,0,0.0,0.0,0.0,-519.70491703317521,0,3669.7305068270452,-0.91359620884605319,0,0,0.0,0.0,0.0
4911000,217.69352561637709,91.398899253988404,19.639005543383217,0.012942286603837914,-564.5172681807619,0,0,-41.32634728876485,0,0,0.0,0.0,0.0,-519.59065174386387,0,3669.6110016854,-0.91379260248445027,0,0,0.0,0.0,0.0
4912000,217.78493433495453,91.418537900908845,19.638646920436202,0.012942794812545342,-564.75994357727609,0,0,-41.323193520289344,0,0,0.0,0.0,0.0,-519.47645175722391,0,3669.4915634666663,-0.91398899253988408,0,0,0.0,0.0,0.0
4913000,217.87636269199942,91.438176188879851,19.638287971006839,0.012943302765457054,-565.00266669052189,0,0,-41.320041047864379,0,0,0.0,0.0,0.0,-519.36231703021201,0,3669.3721921319561,-0.91418537900908847,0,0,0.0,0.0,0.0
4914000,217.96781068715265,91.457814117575083,19.637928695239147,0.012943810462716287,-565.24543751360625,0,0,-41.316889870988163,0,0,0.0,0.0,0.0,-519.248247519816,0,3669.2528876424062,-0.91438176188879849,0,0,0.0,0.0,0.0
4915000,218.05927832005477,91.47745168666836,19.637569093277076,0.0129443179044662,-565.48825603963394,0,0,-41.313739989159053,0,0,0.0,0.0,0.0,-519.13424318305567,0,3669.1336499591725,-0.91457814117575087,0,0,0.0,0.0,0.0
4916000,218.15076559034603,91.497088895833627,19.637209165264483,0.012944825090849864,-565.73112226170872,0,0,-41.310591401875527,0,0,0.0,0.0,0.0,-519.02030397698081,0,3669.0144790434333,-0.91477451686668365,0,0,0.0,0.0,0.0
4917000,218.24227249766631,91.516725744744974,19.63684891134514,0.012945332022010271,-565.9740361729323,0,0,-41.307444108636219,0,0,0.0,0.0,0.0,-518.90642985867373,0,3668.8953748563899,-0.91497088895833634,0,0,0.0,0.0,0.0
4918000,218.33379904165523,91.53636223307663,19.636488331662747,0.012945838698090326,-566.21699776640503,0,0,-41.304298108939911,0,0,0.0,0.0,0.0,-518.79262078524641,0,3668.7763373592643,-0.91516725744744976,0,0,0.0,0.0,0.0
4919000,218.42534522195203,91.555998360502997,19.6361274263609,0.012946345119232854,-566.4600070352252,0,0,-41.301153402285514,0,0,0.0,0.0,0.0,-518.6788767138429,0,3668.6573665132996,-0.91536362233076629,0,0,0.0,0.0,0.0
4920000,218.51691103819562,91.575634126698574,19.635766195583127,0.012946851285580596,-566.70306397248987,0,0,-41.298009988172069,0,0,0.0,0.0,0.0,-518.56519760163826,0,3668.5384622797633,-0.91555998360502999,0,0,0.0,0.0,0.0
4921000,218.60849649002463,91.595269531338047,19.635404639472863,0.012947357197276211,-566.94616857129449,0,0,-41.29486786609877,0,0,0.0,0.0,0.0,-518.4515834058376,0,3668.4196246199426,-0.9157563412669858,0,0,0.0,0.0,0.0
4922000,218.70010157707736,91.614904574096215,19.635042758173462,0.012947862854462271,-567.1893208247327,0,0,-41.291727035564961,0,0,0.0,0.0,0.0,-518.33803408367783,0,3668.300853495145,-0.91595269531338053,0,0,0.0,0.0,0.0
4923000,218.79172629899173,91.634539254648047,19.634680551828186,0.012948368257281271,-567.43252072589632,0,0,-41.2885874960701,0,0,0.0,0.0,0.0,-518.22454959242737,0,3668.1821488667028,-0.91614904574096212,0,0,0.0,0.0,0.0
4924000,218.8833706554054,91.654173572668626,19.634318020580224,0.012948873405875619,-567.67576826787615,0,0,-41.285449247113803,0,0,0.0,0.0,0.0,-518.11112988938453,0,3668.0635106959689,-0.91634539254648051,0,0,0.0,0.0,0.0
4925000,218.97503464595565,91.673807527833205,19.633955164572683,0.012949378300387643,-567.91906344376071,0,0,-41.28231228819584,0,0,0.0,0.0,0.0,-517.99777493187855,0,3667.9449389443166,-0.91654173572668629,0,0,0.0,0.0,0.0
4926000,219.06671827027947,91.693441119817152,19.633591983948566,0.012949882940959586,-568.16240624663749,0,0,-41.279176618816095,0,0,0.0,0.0,0.0,-517.88448467727073,0,3667.8264335731437,-0.91673807527833207,0,0,0.0,0.0,0.0
4927000,219.15842152801352,91.713074348296004,19.63322847885081,0.012950387327733608,-568.40579666959172,0,0,-41.276042238474588,0,0,0.0,0.0,0.0,-517.77125908295227,0,3667.707994543865,-0.91693441119817154,0,0,0.0,0.0,0.0
4928000,219.25014441879415,91.732707212945428,19.632864649422267,0.01295089146085179,-568.64923470570761,0,0,-41.272909146671516,0,0,0.0,0.0,0.0,-517.65809810634528,0,3667.5896218179223,-0.91713074348296009,0,0,0.0,0.0,0.0
4929000,219.34188694225733,91.752339713441231,19.632500495805694,0.012951395340456126,-568.89272034806731,0,0,-41.269777342907183,0,0,0.0,0.0,0.0,-517.54500170490337,0,3667.4713153567782,-0.9173270721294543,0,0,0.0,0.0,0.0
4930000,219.43364909803879,91.771971849459376,19.632136018143779,0.012951898966688529,-569.1362535897515,0,0,-41.266646826682042,0,0,0.0,0.0,0.0,-517.43196983610983,0,3667.3530751219109,-0.91752339713441233,0,0,0.0,0.0,0.0
4931000,219.52543088577386,91.791603620675957,19.631771216579111,0.012952402339690833,-569.37983442383961,0,0,-41.263517597496701,0,0,0.0,0.0,0.0,-517.31900245748022,0,3667.2349010748289,-0.91771971849459377,0,0,0.0,0.0,0.0
4932000,219.61723230509759,91.811235026767207,19.63140609125421,0.012952905459604784,-569.62346284340879,0,0,-41.260389654851892,0,0,0.0,0.0,0.0,-517.20609952655968,0,3667.116793177056,-0.91791603620675954,0,0,0.0,0.0,0.0
4933000,219.70905335564467,91.830866067409517,19.631040642311497,0.012953408326572049,-569.86713884153471,0,0,-41.257262998248493,0,0,0.0,0.0,0.0,-517.09326100092471,0,3666.9987513901424,-0.91811235026767213,0,0,0.0,0.0,0.0
4934000,219.80089403704952,91.850496742279404,19.630674869893323,0.01295391094073421,-570.11086241129203,0,0,-41.254137627187518,0,0,0.0,0.0,0.0,-516.98048683818206,0,3666.8807756756537,-0.91830866067409522,0,0,0.0,0.0,0.0
4935000,219.89275434894617,91.870127051053544,19.630308774141955,0.012954413302232771,-570.35463354575313,0,0,-41.251013541170138,0,0,0.0,0.0,0.0,-516.86777699596951,0,3666.7628659951838,-0.91850496742279408,0,0,0.0,0.0,0.0
4936000,219.98463429096839,91.889756993408739,19.62994235519956,0.012954915411209151,-570.59845223798925,0,0,-41.247890739697645,0,0,0.0,0.0,0.0,-516.75513143195565,0,3666.6450223103443,-0.91870127051053541,0,0,0.0,0.0,0.0
4937000,220.07653386274961,91.909386569021947,19.629575613208246,0.012955417267804685,-570.84231848106947,0,0,-41.244769222271486,0,0,0.0,0.0,0.0,-516.64255010383931,0,3666.5272445827673,-0.91889756993408744,0,0,0.0,0.0,0.0
4938000,220.1684530639229,91.929015777570257,19.629208548310011,0.012955918872160629,-571.08623226806196,0,0,-41.24164898839323,0,0,0.0,0.0,0.0,-516.53003296935015,0,3666.4095327741124,-0.91909386569021945,0,0,0.0,0.0,0.0
4939000,220.26039189412106,91.94864461873091,19.628841160646797,0.012956420224418156,-571.33019359203263,0,0,-41.238530037564608,0,0,0.0,0.0,0.0,-516.41757998624871,0,3666.2918868460538,-0.91929015777570255,0,0,0.0,0.0,0.0
4940000,220.35235035297652,91.968273092181263,19.628473450360438,0.012956921324718356,-571.57420244604623,0,0,-41.235412369287502,0,0,0.0,0.0,0.0,-516.3051911123257,0,3666.1743067602915,-0.91948644618730913,0,0,0.0,0.0,0.0
4941000,220.44432844012141,91.987901197598859,19.628105417592707,0.012957422173202239,-571.81825882316548,0,0,-41.232295983063885,0,0,0.0,0.0,0.0,-516.1928663054025,0,3666.0567924785473,-0.91968273092181263,0,0,0.0,0.0,0.0
4942000,220.53632615518754,92.007528934661337,19.62773706248527,0.012957922770010731,-572.06236271645184,0,0,-41.229180878395915,0,0,0.0,0.0,0.0,-516.0806055233312,0,3665.9393439625605,-0.91987901197598865,0,0,0.0,0.0,0.0
4943000,220.62834349780638,92.02715630304651,19.627368385179739,0.012958423115284676,-572.30651411896508,0,0,-41.226067054785879,0,0,0.0,0.0,0.0,-515.968408723994,0,3665.8219611740956,-0.92007528934661342,0,0,0.0,0.0,0.0
4944000,220.72038046760912,92.046783302432331,19.626999385817616,0.012958923209164837,-572.55071302376336,0,0,-41.222954511736212,0,0,0.0,0.0,0.0,-515.85627586530404,0,3665.7046440749377,-0.92027156303046509,0,0,0.0,0.0,0.0
4945000,220.81243706422657,92.066409932496867,19.626630064540336,0.012959423051791895,-572.79495942390338,0,0,-41.21984324874947,0,0,0.0,0.0,0.0,-515.74420690520503,0,3665.5873926268941,-0.92046783302432333,0,0,0.0,0.0,0.0
4946000,220.90451328728929,92.086036192918357,19.626260421489246,0.012959922643306448,-573.03925331243966,0,0,-41.216733265328372,0,0,0.0,0.0,0.0,-515.63220180167048,0,3665.470206791792,-0.92066409932496873,0,0,0.0,0.0,0.0
4947000,220.99660913642742,92.105662083375165,19.625890456805614,0.012960421983849016,-573.28359468242604,0,0,-41.213624560975767,0,0,0.0,0.0,0.0,-515.52026051270491,0,3665.3530865314819,-0.92086036192918364,0,0,0.0,0.0,0.0
4948000,221.08872461127089,92.1252876035458,19.625520170630612,0.012960921073560033,-573.527983526914,0,0,-41.210517135194635,0,0,0.0,0.0,0.0,-515.40838299634299,0,3665.2360318078322,-0.92105662083375162,0,0,0.0,0.0,0.0
4949000,221.18085971144922,92.144912753108912,19.625149563105353,0.012961419912579854,-573.77241983895362,0,0,-41.207410987488117,0,0,0.0,0.0,0.0,-515.29656921064952,0,3665.1190425827385,-0.92125287603545802,0,0,0.0,0.0,0.0
4950000,221.27301443659164,92.164537531743278,19.624778634370841,0.01296191850104875,-574.01690361159365,0,0,-41.204306117359486,0,0,0.0,0.0,0.0,-515.18481911372044,0,3665.002118818114,-0.9214491275310891,0,0,0.0,0.0,0.0
4951000,221.36518878632708,92.184161939127847,19.624407384568023,0.012962416839106913,-574.26143483788064,0,0,-41.201202524312166,0,0,0.0,0.0,0.0,-515.07313266368112,0,3664.8852604758936,-0.92164537531743285,0,0,0.0,0.0,0.0
4952000,221.4573827602841,92.203785974941681,19.624035813837743,0.012962914926894453,-574.50601351086038,0,0,-41.198100207849699,0,0,0.0,0.0,0.0,-514.96150981868766,0,3664.7684675180344,-0.92184161939127851,0,0,0.0,0.0,0.0
4953000,221.54959635809101,92.223409638863998,19.623663922320777,0.012963412764551395,-574.75063962357626,0,0,-41.1949991674758,0,0,0.0,0.0,0.0,-514.84995053692671,0,3664.651739906516,-0.92203785974941688,0,0,0.0,0.0,0.0
4954000,221.64182957937572,92.243032930574159,19.623291710157801,0.012963910352217688,-574.99531316907064,0,0,-41.19189940269429,0,0,0.0,0.0,0.0,-514.73845477661484,0,3664.5350776033365,-0.92223409638863996,0,0,0.0,0.0,0.0
4955000,221.7340824237659,92.262655849751653,19.622919177489432,0.012964407690033196,-575.24003414038407,0,0,-41.188800913009146,0,0,0.0,0.0,0.0,-514.62702249599863,0,3664.4184805705186,-0.92243032930574165,0,0,0.0,0.0,0.0
4956000,221.82635489088881,92.282278396076109,19.622546324456192,0.012964904778137703,-575.4848025305555,0,0,-41.185703697924502,0,0,0.0,0.0,0.0,-514.51565365335534,0,3664.3019487701022,-0.92262655849751651,0,0,0.0,0.0,0.0
4957000,221.91864698037145,92.301900569227314,19.622173151198517,0.012965401616670912,-575.72961833262218,0,0,-41.182607756944627,0,0,0.0,0.0,0.0,-514.40434820699238,0,3664.1854821641555,-0.92282278396076112,0,0,0.0,0.0,0.0
4958000,222.0109586918405,92.321522368885169,19.621799657856762,0.012965898205772444,-575.97448153962023,0,0,-41.179513089573902,0,0,0.0,0.0,0.0,-514.29310611524681,0,3664.0690807147621,-0.92301900569227313,0,0,0.0,0.0,0.0
4959000,222.1032900249223,92.341143794729746,19.621425844571213,0.012966394545581839,-576.21939214458325,0,0,-41.176419695316895,0,0,0.0,0.0,0.0,-514.1819273364863,0,3663.9527443840279,-0.92321522368885167,0,0,0.0,0.0,0.0
4960000,222.19564097924288,92.360764846441228,19.621051711482064,0.012966890636238555,-576.46435014054452,0,0,-41.173327573678279,0,0,0.0,0.0,0.0,-514.07081182910838,0,3663.8364731340816,-0.92341143794729752,0,0,0.0,0.0,0.0
4961000,222.28801155442795,92.380385523699957,19.620677258729419,0.012967386477881969,-576.70935552053447,0,0,-41.170236724162876,0,0,0.0,0.0,0.0,-513.95975955154177,0,3663.7202669270741,-0.92360764846441235,0,0,0.0,0.0,0.0
4962000,222.38040175010289,92.400005826186415,19.620302486453319,0.012967882070651381,-576.95440827758296,0,0,-41.167147146275681,0,0,0.0,0.0,0.0,-513.84877046224324,0,3663.6041257251768,-0.92380385523699959,0,0,0.0,0.0,0.0
4963000,222.47281156589278,92.419625753581215,19.619927394793706,0.012968377414686004,-577.19950840471756,0,0,-41.164058839521779,0,0,0.0,0.0,0.0,-513.73784451970141,0,3663.4880494905792,-0.92400005826186415,0,0,0.0,0.0,0.0
4964000,222.56524100142235,92.439245305565109,19.619551983890457,0.012968872510124973,-577.44465589496474,0,0,-41.160971803406433,0,0,0.0,0.0,0.0,-513.62698168243378,0,3663.3720381854964,-0.92419625753581214,0,0,0.0,0.0,0.0
4965000,222.65769005631606,92.458864481818992,19.619176253883349,0.012969367357107341,-577.68985074134901,0,0,-41.157886037435041,0,0,0.0,0.0,0.0,-513.51618190898876,0,3663.2560917721644,-0.9243924530556511,0,0,0.0,0.0,0.0
4966000,222.75015873019797,92.478483282023902,19.618800204912088,0.012969861955772082,-577.93509293689351,0,0,-41.154801541113137,0,0,0.0,0.0,0.0,-513.40544515794443,0,3663.1402102128404,-0.92458864481818992,0,0,0.0,0.0,0.0
4967000,222.84264702269192,92.498101705861018,19.6184238371163,0.012970356306258089,-578.18038247461971,0,0,-41.151718313946397,0,0,0.0,0.0,0.0,-513.2947713879081,0,3663.0243934697992,-0.92478483282023904,0,0,0.0,0.0,0.0
4968000,222.93515493342136,92.517719753011647,19.61804715063553,0.012970850408704172,-578.42571934754756,0,0,-41.148636355440651,0,0,0.0,0.0,0.0,-513.184160557518,0,3662.9086415053407,-0.92498101705861024,0,0,0.0,0.0,0.0
4969000,223.02768246200944,92.537337423157254,19.617670145609228,0.012971344263249061,-578.67110354869544,0,0,-41.145555665101831,0,0,0.0,0.0,0.0,-513.07361262544202,0,3662.7929542817874,-0.92517719753011651,0,0,0.0,0.0,0.0
4970000,223.120229608079,92.55695471597943,19.617292822176786,0.012971837870031406,-578.91653507108015,0,0,-41.142476242436054,0,0,0.0,0.0,0.0,-512.96312755037752,0,3662.6773317614789,-0.92537337423157251,0,0,0.0,0.0,0.0
4971000,223.21279637125258,92.576571631159908,19.616915180477488,0.012972331229189778,-579.16201390771687,0,0,-41.139398086949576,0,0,0.0,0.0,0.0,-512.85270529105242,0,3662.5617739067784,-0.92556954715979434,0,0,0.0,0.0,0.0
4972000,223.30538275115234,92.596188168380564,19.61653722065056,0.012972824340862664,-579.40754005161909,0,0,-41.136321198148764,0,0,0.0,0.0,0.0,-512.74234580622374,0,3662.4462806800707,-0.9257657163115991,0,0,0.0,0.0,0.0
4973000,223.39798874740018,92.615804327323403,19.616158942835135,0.012973317205188472,-579.65311349579918,0,0,-41.133245575540165,0,0,0.0,0.0,0.0,-512.63204905467933,0,3662.3308520437604,-0.92596188168380567,0,0,0.0,0.0,0.0
4974000,223.49061435961767,92.635420107670569,19.615780347170269,0.01297380982230553,-579.89873423326731,0,0,-41.13017121863043,0,0,0.0,0.0,0.0,-512.52181499523556,0,3662.215487960274,-0.92615804327323403,0,0,0.0,0.0,0.0
4975000,223.58325958742606,92.655035509104366,19.615401433794929,0.012974302192352084,-580.14440225703231,0,0,-41.127098126926391,0,0,0.0,0.0,0.0,-512.4116435867395,0,3662.1001883920599,-0.92635420107670574,0,0,0.0,0.0,0.0
4976000,223.67592443044626,92.674650531307208,19.61502220284801,0.012974794315466302,-580.39011756010166,0,0,-41.124026299934968,0,0,0.0,0.0,0.0,-512.30153478806824,0,3661.9849533015877,-0.92655035509104366,0,0,0.0,0.0,0.0
4977000,223.7686088882989,92.694265173961682,19.614642654468334,0.01297528619178627,-580.6358801354811,0,0,-41.120955737163285,0,0,0.0,0.0,0.0,-512.19148855812716,0,3661.8697826513471,-0.92674650531307212,0,0,0.0,0.0,0.0
4978000,223.86131296060427,92.713879436750474,19.614262788794615,0.012975777821449992,-580.88168997617481,0,0,-41.11788643811856,0,0,0.0,0.0,0.0,-512.08150485585281,0,3661.7546764038507,-0.92694265173961687,0,0,0.0,0.0,0.0
4979000,223.95403664698233,92.733493319356441,19.613882605965507,0.012976269204595397,-581.12754707518536,0,0,-41.114818402308188,0,0,0.0,0.0,0.0,-511.97158364021135,0,3661.6396345216317,-0.92713879436750479,0,0,0.0,0.0,0.0
4980000,224.04677994705273,92.753106821462566,19.613502106119586,0.012976760341360326,-581.37345142551374,0,0,-41.111751629239677,0,0,0.0,0.0,0.0,-511.86172487019729,0,3661.5246569672418,-0.92733493319356441,0,0,0.0,0.0,0.0
4981000,224.13954286043483,92.772719942751962,19.613121289395341,0.012977251231882547,-581.61940302015955,0,0,-41.1086861184207,0,0,0.0,0.0,0.0,-511.7519285048362,0,3661.4097437032578,-0.92753106821462572,0,0,0.0,0.0,0.0
4982000,224.23232538674765,92.792332682907897,19.612740155931167,0.012977741876299744,-581.86540185212061,0,0,-41.105621869359041,0,0,0.0,0.0,0.0,-511.64219450318319,0,3661.2948946922761,-0.92772719942751969,0,0,0.0,0.0,0.0
4983000,224.3251275256099,92.811945041613768,19.612358705865407,0.012978232274749523,-582.11144791439324,0,0,-41.102558881562672,0,0,0.0,0.0,0.0,-511.53252282432169,0,3661.1801098969136,-0.92792332682907896,0,0,0.0,0.0,0.0
4984000,224.41794927663997,92.831557018553099,19.611976939336305,0.012978722427369409,-582.35754119997227,0,0,-41.099497154539669,0,0,0.0,0.0,0.0,-511.42291342736598,0,3661.0653892798096,-0.92811945041613775,0,0,0.0,0.0,0.0
4985000,224.51079063945596,92.851168613409584,19.611594856482021,0.012979212334296846,-582.60368170185063,0,0,-41.096436687798246,0,0,0.0,0.0,0.0,-511.31336627145942,0,3660.9507328036248,-0.92831557018553101,0,0,0.0,0.0,0.0
4986000,224.60365161367559,92.870779825867018,19.61121245744064,0.012979701995669198,-582.84986941302043,0,0,-41.093377480846804,0,0,0.0,0.0,0.0,-511.20388131577499,0,3660.8361404310381,-0.92851168613409585,0,0,0.0,0.0,0.0
4987000,224.69653219891634,92.890390655609366,19.610829742350173,0.012980191411623751,-583.09610432647139,0,0,-41.090319533193849,0,0,0.0,0.0,0.0,-511.09445851951511,0,3660.7216121247525,-0.92870779825867023,0,0,0.0,0.0,0.0
4988000,224.78943239479531,92.91000110232072,19.610446711348551,0.01298068058229771,-583.342386435192,0,0,-41.087262844348025,0,0,0.0,0.0,0.0,-510.98509784191185,0,3660.6071478474928,-0.92890390655609367,0,0,0.0,0.0,0.0
4989000,224.88235220092932,92.929611165685287,19.610063364573609,0.0129811695078282,-583.5887157321697,0,0,-41.084207413818142,0,0,0.0,0.0,0.0,-510.87579924222649,0,3660.4927475620007,-0.92910001102320727,0,0,0.0,0.0,0.0
4990000,224.97529161693487,92.949220845387444,19.609679702163117,0.012981658188352266,-583.83509221038935,0,0,-41.081153241113142,0,0,0.0,0.0,0.0,-510.76656267974977,0,3660.3784112310445,-0.92929611165685289,0,0,0.0,0.0,0.0
4991000,225.06825064242813,92.968830141111695,19.609295724254761,0.012982146624006876,-584.08151586283498,0,0,-41.078100325742092,0,0,0.0,0.0,0.0,-510.6573881138026,0,3660.2641388174102,-0.92949220845387448,0,0,0.0,0.0,0.0
4992000,225.16122927702494,92.988439052542688,19.608911430986151,0.012982634814928912,-584.32798668248893,0,0,-41.075048667214233,0,0,0.0,0.0,0.0,-510.54827550373375,0,3660.1499302839034,-0.92968830141111702,0,0,0.0,0.0,0.0
4993000,225.25422752034089,93.008047579365183,19.608526822494799,0.012983122761255184,-584.57450466233206,0,0,-41.071998265038928,0,0,0.0,0.0,0.0,-510.43922480892326,0,3660.0357855933553,-0.92988439052542693,0,0,0.0,0.0,0.0
4994000,225.34724537199119,93.027655721264097,19.608141898918163,0.012983610463122417,-584.82106979534331,0,0,-41.068949118725683,0,0,0.0,0.0,0.0,-510.33023598877895,0,3659.921704708614,-0.93008047579365183,0,0,0.0,0.0,0.0
4995000,225.44028283159079,93.047263477924488,19.607756660393616,0.012984097920667258,-585.06768207450023,0,0,-41.06590122778416,0,0,0.0,0.0,0.0,-510.22130900273845,0,3659.8076875925508,-0.93027655721264102,0,0,0.0,0.0,0.0
4996000,225.53333989875426,93.066870849031545,19.607371107058423,0.012984585134026274,-585.31434149277914,0,0,-41.062854591724147,0,0,0.0,0.0,0.0,-510.11244381026955,0,3659.6937342080587,-0.93047263477924491,0,0,0.0,0.0,0.0
4997000,225.62641657309592,93.086477834270596,19.606985239049806,0.012985072103335956,-585.56104804315453,0,0,-41.059809210055569,0,0,0.0,0.0,0.0,-510.00364037086814,0,3659.5798445180512,-0.93066870849031547,0,0,0.0,0.0,0.0
4998000,225.71951285422972,93.106084433327098,19.606599056504884,0.01298555882873271,-585.80780171859919,0,0,-41.056765082288528,0,0,0.0,0.0,0.0,-509.89489864405982,0,3659.4660184854583,-0.93086477834270598,0,0,0.0,0.0,0.0
4999000,225.81262874176932,93.125690645886664,19.606212559560714,0.012986045310352867,-586.05460251208456,0,0,-41.053722207933227,0,0,0.0,0.0,0.0,-509.78621858939954,0,3659.3522560732404,-0.93106084433327096,0,0,0.0,0.0,0.0
5000000,225.90576423532806,93.145296471635021,19.605825748354256,0.012986531548332675,-586.30145041658079,0,0,-41.050680586500036,0,0,0.0,0.0,0.0,-509.67760016647185,0,3659.2385572443704,-0.93125690645886661,0,0,0.0,0.0,0.0
5001000,225.998919334519,93.164901910258038,19.605438623022398,0.012987017542808307,-586.5483454250558,0,0,-41.047640217499456,0,0,0.0,0.0,0.0,-509.5690433348891,0,3659.1249219618458,-0.9314529647163502,0,0,0.0,0.0,0.0
5002000,226.09209403895485,93.184506961441741,19.605051183701953,0.012987503293915854,-586.79528753047657,0,0,-41.044601100442144,0,0,0.0,0.0,0.0,-509.46054805429469,0,3659.0113501886854,-0.93164901910258036,0,0,0.0,0.0,0.0
5003000,226.18528834824801,93.204111624872269,19.604663430529655,0.012987988801791328,-587.04227672580828,0,0,-41.041563234838883,0,0,0.0,0.0,0.0,-509.35211428435974,0,3658.8978418879274,-0.93184506961441738,0,0,0.0,0.0,0.0
5004000,226.27850226201056,93.223715900235916,19.604275363642149,0.012988474066570662,-587.2893130040145,0,0,-41.038526620200614,0,0,0.0,0.0,0.0,-509.24374198478512,0,3658.7843970226313,-0.93204111624872266,0,0,0.0,0.0,0.0
5005000,226.37173577985428,93.243319787219093,19.603886983176,0.01298895908838971,-587.53639635805769,0,0,-41.035491256038405,0,0,0.0,0.0,0.0,-509.13543111530055,0,3658.6710155558794,-0.93223715900235915,0,0,0.0,0.0,0.0
5006000,226.46498890139063,93.262923285508364,19.603498289267719,0.012989443867384248,-587.78352678089811,0,0,-41.032457141863468,0,0,0.0,0.0,0.0,-509.0271816356655,0,3658.557697450774,-0.93243319787219092,0,0,0.0,0.0,0.0
5007000,226.55826162623077,93.282526394790423,19.603109282053701,0.01298992840368997,-588.03070426549505,0,0,-41.029424277187189,0,0,0.0,0.0,0.0,-508.91899350566769,0,3658.4444426704358,-0.9326292328550837,0,0,0.0,0.0,0.0
5008000,226.65155395398554,93.302129114752091,19.602719961670289,0.012990412697442494,-588.27792880480581,0,0,-41.026392661521037,0,0,0.0,0.0,0.0,-508.81086668512415,0,3658.3312511780109,-0.93282526394790422,0,0,0.0,0.0,0.0
5009000,226.74486588426547,93.321731445080346,19.602330328253739,0.012990896748777358,-588.52520039178637,0,0,-41.023362294376689,0,0,0.0,0.0,0.0,-508.70280113388111,0,3658.2181229366633,-0.93302129114752097,0,0,0.0,0.0,0.0
5010000,226.83819741668074,93.341333385462292,19.601940381940224,0.012991380557830022,-588.7725190193911,0,0,-41.020333175265918,0,0,0.0,0.0,0.0,-508.59479681181386,0,3658.1050579095781,-0.93321731445080347,0,0,0.0,0.0,0.0
5011000,226.93154855084126,93.360934935585163,19.601550122865845,0.012991864124735865,-589.01988468057334,0,0,-41.017305303700667,0,0,0.0,0.0,0.0,-508.48685367882626,0,3657.9920560599621,-0.93341333385462288,0,0,0.0,0.0,0.0
5012000,227.02491928635661,93.380536095136335,19.601159551166617,0.012992347449630189,-589.26729736828383,0,0,-41.014278679192977,0,0,0.0,0.0,0.0,-508.37897169485143,0,3657.8791173510435,-0.9336093493558516,0,0,0.0,0.0,0.0
